_time,_value,_field,_measurement,nodo
2025-07-01 02:55:00,50.84,leq,leq,23
2025-07-01 03:00:00,45.38,leq,leq,23
2025-07-01 03:05:00,66.21,leq,leq,23
2025-07-01 03:10:00,69.26,leq,leq,23
2025-07-01 03:15:00,53.28,leq,leq,23
2025-07-01 03:20:00,65.33,leq,leq,23
2025-07-01 03:25:00,51.69,leq,leq,23
2025-07-01 03:30:00,58.73,leq,leq,23
2025-07-01 03:35:00,48.51,leq,leq,23
2025-07-01 03:40:00,67.6,leq,leq,23
2025-07-01 03:45:00,56.31,leq,leq,23
2025-07-01 03:50:00,73.89,leq,leq,23
2025-07-01 03:55:00,51.61,leq,leq,23
2025-07-01 04:00:00,70.06,leq,leq,23
2025-07-01 04:05:00,52.82,leq,leq,23
2025-07-01 04:10:00,43.6,leq,leq,23
2025-07-01 04:15:00,69.26,leq,leq,23
2025-07-01 04:20:00,45.45,leq,leq,23
2025-07-01 04:25:00,45.23,leq,leq,23
2025-07-01 04:30:00,78.0,leq,leq,23
2025-07-01 04:35:00,78.77,leq,leq,23
2025-07-01 04:40:00,56.56,leq,leq,23
2025-07-01 04:45:00,78.85,leq,leq,23
2025-07-01 04:50:00,76.69,leq,leq,23
2025-07-01 04:55:00,70.45,leq,leq,23
2025-07-01 05:00:00,50.1,leq,leq,23
2025-07-01 05:05:00,50.82,leq,leq,23
2025-07-01 05:10:00,79.38,leq,leq,23
2025-07-01 05:15:00,53.42,leq,leq,23
2025-07-01 05:20:00,79.33,leq,leq,23
2025-07-01 05:25:00,79.55,leq,leq,23
2025-07-01 05:30:00,60.62,leq,leq,23
2025-07-01 05:35:00,54.49,leq,leq,23
2025-07-01 05:40:00,68.48,leq,leq,23
2025-07-01 05:45:00,42.53,leq,leq,23
2025-07-01 05:50:00,62.64,leq,leq,23
2025-07-01 05:55:00,70.58,leq,leq,23
2025-07-01 06:00:00,62.86,leq,leq,23
2025-07-01 06:05:00,46.23,leq,leq,23
2025-07-01 06:10:00,69.65,leq,leq,23
2025-07-01 06:15:00,54.17,leq,leq,23
2025-07-01 06:20:00,45.96,leq,leq,23
2025-07-01 06:25:00,53.52,leq,leq,23
2025-07-01 06:30:00,70.01,leq,leq,23
2025-07-01 06:35:00,61.68,leq,leq,23
2025-07-01 06:40:00,63.44,leq,leq,23
2025-07-01 06:45:00,63.44,leq,leq,23
2025-07-01 06:50:00,45.33,leq,leq,23
2025-07-01 06:55:00,66.25,leq,leq,23
2025-07-01 07:00:00,48.02,leq,leq,23
2025-07-01 07:05:00,77.12,leq,leq,23
2025-07-01 07:10:00,72.2,leq,leq,23
2025-07-01 07:15:00,70.7,leq,leq,23
2025-07-01 07:20:00,66.28,leq,leq,23
2025-07-01 07:25:00,69.57,leq,leq,23
2025-07-01 07:30:00,76.39,leq,leq,23
2025-07-01 07:35:00,42.11,leq,leq,23
2025-07-01 07:40:00,58.51,leq,leq,23
2025-07-01 07:45:00,56.26,leq,leq,23
2025-07-01 07:50:00,58.9,leq,leq,23
2025-07-01 07:55:00,66.29,leq,leq,23
2025-07-01 08:00:00,53.7,leq,leq,23
2025-07-01 08:05:00,61.19,leq,leq,23
2025-07-01 08:10:00,79.38,leq,leq,23
2025-07-01 08:15:00,66.41,leq,leq,23
2025-07-01 00:00:00,50.55,leq,leq,24
2025-07-01 00:05:00,65.38,leq,leq,24
2025-07-01 00:10:00,56.99,leq,leq,24
2025-07-01 00:15:00,53.19,leq,leq,24
2025-07-01 00:20:00,60.12,leq,leq,24
2025-07-01 00:25:00,72.12,leq,leq,24
2025-07-01 00:30:00,71.22,leq,leq,24
2025-07-01 00:35:00,61.93,leq,leq,24
2025-07-01 00:40:00,40.03,leq,leq,24
2025-07-01 00:45:00,48.08,leq,leq,24
2025-07-01 00:50:00,53.9,leq,leq,24
2025-07-01 00:55:00,68.92,leq,leq,24
2025-07-01 01:00:00,43.34,leq,leq,24
2025-07-01 01:05:00,59.24,leq,leq,24
2025-07-01 01:10:00,54.93,leq,leq,24
2025-07-01 01:15:00,65.55,leq,leq,24
2025-07-01 01:20:00,60.7,leq,leq,24
2025-07-01 01:25:00,41.22,leq,leq,24
2025-07-01 01:30:00,63.74,leq,leq,24
2025-07-01 01:35:00,70.13,leq,leq,24
2025-07-01 01:40:00,48.18,leq,leq,24
2025-07-01 01:45:00,65.44,leq,leq,24
2025-07-01 01:50:00,40.02,leq,leq,24
2025-07-01 01:55:00,72.49,leq,leq,24
2025-07-01 02:00:00,66.24,leq,leq,24
2025-07-01 02:05:00,77.57,leq,leq,24
2025-07-01 02:10:00,43.47,leq,leq,24
2025-07-01 02:15:00,51.95,leq,leq,24
2025-07-01 02:20:00,71.27,leq,leq,24
2025-07-01 02:25:00,70.72,leq,leq,24
2025-07-01 02:30:00,52.95,leq,leq,24
2025-07-01 02:35:00,67.72,leq,leq,24
2025-07-01 02:40:00,51.52,leq,leq,24
2025-07-01 02:45:00,69.09,leq,leq,24
2025-07-01 02:50:00,41.85,leq,leq,24
2025-07-01 02:55:00,57.5,leq,leq,24
2025-07-01 03:00:00,43.57,leq,leq,24
2025-07-01 03:05:00,51.01,leq,leq,24
2025-07-01 03:10:00,65.63,leq,leq,24
2025-07-01 03:15:00,73.76,leq,leq,24
2025-07-01 03:20:00,40.25,leq,leq,24
2025-07-01 03:25:00,74.59,leq,leq,24
2025-07-01 03:30:00,66.8,leq,leq,24
2025-07-01 03:35:00,62.97,leq,leq,24
2025-07-01 03:40:00,52.34,leq,leq,24
2025-07-01 03:45:00,71.7,leq,leq,24
2025-07-01 03:50:00,60.77,leq,leq,24
2025-07-01 03:55:00,54.54,leq,leq,24
2025-07-01 04:00:00,69.53,leq,leq,24
2025-07-01 04:05:00,78.08,leq,leq,24
2025-07-01 04:10:00,49.97,leq,leq,24
2025-07-01 04:15:00,47.1,leq,leq,24
2025-07-01 04:20:00,51.12,leq,leq,24
2025-07-01 04:25:00,72.63,leq,leq,24
2025-07-01 04:30:00,41.62,leq,leq,24
2025-07-01 04:35:00,40.78,leq,leq,24
2025-07-01 04:40:00,73.31,leq,leq,24
2025-07-01 04:45:00,60.23,leq,leq,24
2025-07-01 04:50:00,64.35,leq,leq,24
2025-07-01 04:55:00,48.87,leq,leq,24
2025-07-01 05:00:00,48.81,leq,leq,24
2025-07-01 05:05:00,51.44,leq,leq,24
2025-07-01 05:10:00,47.54,leq,leq,24
2025-07-01 05:15:00,44.88,leq,leq,24
2025-07-01 05:20:00,58.85,leq,leq,24
2025-07-01 05:25:00,68.88,leq,leq,24
2025-07-01 05:30:00,73.61,leq,leq,24
2025-07-01 05:35:00,68.73,leq,leq,24
2025-07-01 05:40:00,44.07,leq,leq,24
2025-07-01 05:45:00,77.74,leq,leq,24
2025-07-01 05:50:00,67.45,leq,leq,24
2025-07-01 05:55:00,40.54,leq,leq,24
2025-07-01 06:00:00,41.37,leq,leq,24
2025-07-01 06:05:00,42.33,leq,leq,24
2025-07-01 06:10:00,47.51,leq,leq,24
2025-07-01 06:15:00,40.55,leq,leq,24
2025-07-01 06:20:00,54.24,leq,leq,24
2025-07-01 06:25:00,58.73,leq,leq,24
2025-07-01 06:30:00,78.82,leq,leq,24
2025-07-01 06:35:00,61.19,leq,leq,24
2025-07-01 06:40:00,67.31,leq,leq,24
2025-07-01 06:45:00,44.74,leq,leq,24
2025-07-01 06:50:00,42.97,leq,leq,24
2025-07-01 06:55:00,71.61,leq,leq,24
2025-07-01 07:00:00,49.59,leq,leq,24
2025-07-01 07:05:00,61.17,leq,leq,24
2025-07-01 07:10:00,49.84,leq,leq,24
2025-07-01 07:15:00,75.94,leq,leq,24
2025-07-01 07:20:00,67.39,leq,leq,24
2025-07-01 07:25:00,43.99,leq,leq,24
2025-07-01 07:30:00,57.53,leq,leq,24
2025-07-01 07:35:00,51.95,leq,leq,24
2025-07-01 07:40:00,69.93,leq,leq,24
2025-07-01 07:45:00,46.41,leq,leq,24
2025-07-01 07:50:00,63.87,leq,leq,24
2025-07-01 07:55:00,73.51,leq,leq,24
2025-07-01 08:00:00,61.18,leq,leq,24
2025-07-01 08:05:00,67.98,leq,leq,24
2025-07-01 08:10:00,60.18,leq,leq,24
2025-07-01 08:15:00,63.99,leq,leq,24
2025-07-01 00:00:00,63.88,leq,leq,25
2025-07-01 00:05:00,74.53,leq,leq,25
2025-07-01 00:10:00,40.94,leq,leq,25
2025-07-01 00:15:00,64.26,leq,leq,25
2025-07-01 00:20:00,61.35,leq,leq,25
2025-07-01 00:25:00,45.06,leq,leq,25
2025-07-01 00:30:00,74.87,leq,leq,25
2025-07-01 00:35:00,74.17,leq,leq,25
2025-07-01 00:40:00,69.88,leq,leq,25
2025-07-01 00:45:00,53.81,leq,leq,25
2025-07-01 00:50:00,59.03,leq,leq,25
2025-07-01 00:55:00,72.92,leq,leq,25
2025-07-01 01:00:00,44.21,leq,leq,25
2025-07-01 01:05:00,56.21,leq,leq,25
2025-07-01 01:10:00,61.45,leq,leq,25
2025-07-01 01:15:00,62.38,leq,leq,25
2025-07-01 01:20:00,70.82,leq,leq,25
2025-07-01 01:25:00,77.94,leq,leq,25
2025-07-01 01:30:00,57.78,leq,leq,25
2025-07-01 01:35:00,44.07,leq,leq,25
2025-07-01 01:40:00,53.84,leq,leq,25
2025-07-01 01:45:00,58.49,leq,leq,25
2025-07-01 01:50:00,59.86,leq,leq,25
2025-07-01 01:55:00,60.8,leq,leq,25
2025-07-01 02:00:00,41.28,leq,leq,25
2025-07-01 02:05:00,62.24,leq,leq,25
2025-07-01 02:10:00,79.88,leq,leq,25
2025-07-01 02:15:00,56.71,leq,leq,25
2025-07-01 02:20:00,70.08,leq,leq,25
2025-07-01 02:25:00,49.08,leq,leq,25
2025-07-01 02:30:00,58.23,leq,leq,25
2025-07-01 02:35:00,50.24,leq,leq,25
2025-07-01 02:40:00,45.84,leq,leq,25
2025-07-01 02:45:00,48.31,leq,leq,25
2025-07-01 02:50:00,57.97,leq,leq,25
2025-07-01 02:55:00,74.76,leq,leq,25
2025-07-01 03:00:00,44.02,leq,leq,25
2025-07-01 03:05:00,41.28,leq,leq,25
2025-07-01 03:10:00,45.89,leq,leq,25
2025-07-01 03:15:00,55.21,leq,leq,25
2025-07-01 03:20:00,57.73,leq,leq,25
2025-07-01 03:25:00,73.73,leq,leq,25
2025-07-01 03:30:00,63.47,leq,leq,25
2025-07-01 03:35:00,78.2,leq,leq,25
2025-07-01 03:40:00,73.06,leq,leq,25
2025-07-01 03:45:00,67.11,leq,leq,25
2025-07-01 03:50:00,49.64,leq,leq,25
2025-07-01 03:55:00,60.58,leq,leq,25
2025-07-01 04:00:00,63.99,leq,leq,25
2025-07-01 04:05:00,75.15,leq,leq,25
2025-07-01 04:10:00,52.79,leq,leq,25
2025-07-01 04:15:00,60.77,leq,leq,25
2025-07-01 04:20:00,50.41,leq,leq,25
2025-07-01 04:25:00,60.38,leq,leq,25
2025-07-01 04:30:00,62.57,leq,leq,25
2025-07-01 04:35:00,60.2,leq,leq,25
2025-07-01 04:40:00,77.14,leq,leq,25
2025-07-01 04:45:00,45.23,leq,leq,25
2025-07-01 04:50:00,42.12,leq,leq,25
2025-07-01 04:55:00,76.54,leq,leq,25
2025-07-01 05:00:00,75.49,leq,leq,25
2025-07-01 05:05:00,54.73,leq,leq,25
2025-07-01 05:10:00,65.24,leq,leq,25
2025-07-01 05:15:00,61.56,leq,leq,25
2025-07-01 05:20:00,40.03,leq,leq,25
2025-07-01 05:25:00,61.04,leq,leq,25
2025-07-01 05:30:00,54.36,leq,leq,25
2025-07-01 05:35:00,75.78,leq,leq,25
2025-07-01 05:40:00,51.85,leq,leq,25
2025-07-01 05:45:00,50.82,leq,leq,25
2025-07-01 05:50:00,43.85,leq,leq,25
2025-07-01 05:55:00,69.77,leq,leq,25
2025-07-01 06:00:00,54.65,leq,leq,25
2025-07-01 06:05:00,61.27,leq,leq,25
2025-07-01 06:10:00,46.75,leq,leq,25
2025-07-01 06:15:00,49.86,leq,leq,25
2025-07-01 06:20:00,45.65,leq,leq,25
2025-07-01 06:25:00,68.34,leq,leq,25
2025-07-01 06:30:00,41.92,leq,leq,25
2025-07-01 06:35:00,40.63,leq,leq,25
2025-07-01 06:40:00,41.38,leq,leq,25
2025-07-01 06:45:00,76.07,leq,leq,25
2025-07-01 06:50:00,56.09,leq,leq,25
2025-07-01 06:55:00,67.22,leq,leq,25
2025-07-01 07:00:00,59.57,leq,leq,25
2025-07-01 07:05:00,56.78,leq,leq,25
2025-07-01 07:10:00,66.6,leq,leq,25
2025-07-01 07:15:00,78.15,leq,leq,25
2025-07-01 07:20:00,49.34,leq,leq,25
2025-07-01 07:25:00,43.73,leq,leq,25
2025-07-01 07:30:00,62.22,leq,leq,25
2025-07-01 07:35:00,63.06,leq,leq,25
2025-07-01 07:40:00,75.43,leq,leq,25
2025-07-01 07:45:00,44.82,leq,leq,25
2025-07-01 07:50:00,77.51,leq,leq,25
2025-07-01 07:55:00,65.18,leq,leq,25
2025-07-01 08:00:00,41.98,leq,leq,25
2025-07-01 08:05:00,66.06,leq,leq,25
2025-07-01 08:10:00,46.33,leq,leq,25
2025-07-01 08:15:00,56.03,leq,leq,25
2025-07-01 00:00:00,75.29,leq,leq,26
2025-07-01 00:05:00,60.25,leq,leq,26
2025-07-01 00:10:00,71.78,leq,leq,26
2025-07-01 00:15:00,68.93,leq,leq,26
2025-07-01 00:20:00,54.55,leq,leq,26
2025-07-01 00:25:00,40.7,leq,leq,26
2025-07-01 00:30:00,76.56,leq,leq,26
2025-07-01 00:35:00,45.78,leq,leq,26
2025-07-01 00:40:00,57.59,leq,leq,26
2025-07-01 00:45:00,58.51,leq,leq,26
2025-07-01 00:50:00,50.5,leq,leq,26
2025-07-01 00:55:00,53.88,leq,leq,26
2025-07-01 01:00:00,43.4,leq,leq,26
2025-07-01 01:05:00,46.5,leq,leq,26
2025-07-01 01:10:00,70.77,leq,leq,26
2025-07-01 01:15:00,53.54,leq,leq,26
2025-07-01 01:20:00,40.34,leq,leq,26
2025-07-01 01:25:00,56.03,leq,leq,26
2025-07-01 01:30:00,76.7,leq,leq,26
2025-07-01 01:35:00,63.86,leq,leq,26
2025-07-01 01:40:00,51.54,leq,leq,26
2025-07-01 01:45:00,43.5,leq,leq,26
2025-07-01 01:50:00,40.29,leq,leq,26
2025-07-01 01:55:00,56.6,leq,leq,26
2025-07-01 02:00:00,60.77,leq,leq,26
2025-07-01 02:05:00,75.14,leq,leq,26
2025-07-01 02:10:00,45.26,leq,leq,26
2025-07-01 02:15:00,59.53,leq,leq,26
2025-07-01 02:20:00,43.18,leq,leq,26
2025-07-01 02:25:00,55.91,leq,leq,26
2025-07-01 02:30:00,72.83,leq,leq,26
2025-07-01 02:35:00,56.04,leq,leq,26
2025-07-01 02:40:00,58.09,leq,leq,26
2025-07-01 02:45:00,74.91,leq,leq,26
2025-07-01 02:50:00,68.79,leq,leq,26
2025-07-01 02:55:00,79.79,leq,leq,26
2025-07-01 03:00:00,64.37,leq,leq,26
2025-07-01 03:05:00,46.05,leq,leq,26
2025-07-01 03:10:00,61.14,leq,leq,26
2025-07-01 03:15:00,48.6,leq,leq,26
2025-07-01 03:20:00,60.91,leq,leq,26
2025-07-01 03:25:00,50.06,leq,leq,26
2025-07-01 03:30:00,56.72,leq,leq,26
2025-07-01 03:35:00,77.19,leq,leq,26
2025-07-01 03:40:00,66.26,leq,leq,26
2025-07-01 03:45:00,44.6,leq,leq,26
2025-07-01 03:50:00,40.7,leq,leq,26
2025-07-01 03:55:00,60.12,leq,leq,26
2025-07-01 04:00:00,59.19,leq,leq,26
2025-07-01 04:05:00,74.62,leq,leq,26
2025-07-01 04:10:00,40.23,leq,leq,26
2025-07-01 04:15:00,47.4,leq,leq,26
2025-07-01 04:20:00,69.95,leq,leq,26
2025-07-01 04:25:00,49.01,leq,leq,26
2025-07-01 04:30:00,74.72,leq,leq,26
2025-07-01 04:35:00,60.08,leq,leq,26
2025-07-01 04:40:00,75.95,leq,leq,26
2025-07-01 04:45:00,41.04,leq,leq,26
2025-07-01 04:50:00,73.67,leq,leq,26
2025-07-01 04:55:00,43.45,leq,leq,26
2025-07-01 05:00:00,45.29,leq,leq,26
2025-07-01 05:05:00,48.3,leq,leq,26
2025-07-01 05:10:00,71.8,leq,leq,26
2025-07-01 05:15:00,79.73,leq,leq,26
2025-07-01 05:20:00,79.46,leq,leq,26
2025-07-01 05:25:00,59.96,leq,leq,26
2025-07-01 05:30:00,45.76,leq,leq,26
2025-07-01 05:35:00,59.41,leq,leq,26
2025-07-01 05:40:00,67.13,leq,leq,26
2025-07-01 05:45:00,62.02,leq,leq,26
2025-07-01 05:50:00,65.77,leq,leq,26
2025-07-01 05:55:00,49.42,leq,leq,26
2025-07-01 06:00:00,50.48,leq,leq,26
2025-07-01 06:05:00,65.73,leq,leq,26
2025-07-01 06:10:00,58.68,leq,leq,26
2025-07-01 06:15:00,45.03,leq,leq,26
2025-07-01 06:20:00,74.1,leq,leq,26
2025-07-01 06:25:00,68.91,leq,leq,26
2025-07-01 06:30:00,65.0,leq,leq,26
2025-07-01 06:35:00,42.84,leq,leq,26
2025-07-01 06:40:00,77.13,leq,leq,26
2025-07-01 06:45:00,65.97,leq,leq,26
2025-07-01 06:50:00,68.92,leq,leq,26
2025-07-01 06:55:00,56.11,leq,leq,26
2025-07-01 07:00:00,44.46,leq,leq,26
2025-07-01 07:05:00,54.57,leq,leq,26
2025-07-01 07:10:00,69.93,leq,leq,26
2025-07-01 07:15:00,44.9,leq,leq,26
2025-07-01 07:20:00,65.44,leq,leq,26
2025-07-01 07:25:00,40.32,leq,leq,26
2025-07-01 07:30:00,46.87,leq,leq,26
2025-07-01 07:35:00,73.07,leq,leq,26
2025-07-01 07:40:00,49.97,leq,leq,26
2025-07-01 07:45:00,53.73,leq,leq,26
2025-07-01 07:50:00,68.89,leq,leq,26
2025-07-01 07:55:00,63.44,leq,leq,26
2025-07-01 08:00:00,67.95,leq,leq,26
2025-07-01 08:05:00,53.02,leq,leq,26
2025-07-01 08:10:00,41.77,leq,leq,26
2025-07-01 08:15:00,74.56,leq,leq,26
2025-07-01 00:00:00,60.65,leq,leq,27
2025-07-01 00:05:00,65.59,leq,leq,27
2025-07-01 00:10:00,63.36,leq,leq,27
2025-07-01 00:15:00,61.01,leq,leq,27
2025-07-01 00:20:00,43.59,leq,leq,27
2025-07-01 00:25:00,61.45,leq,leq,27
2025-07-01 00:30:00,64.45,leq,leq,27
2025-07-01 00:35:00,75.45,leq,leq,27
2025-07-01 00:40:00,79.22,leq,leq,27
2025-07-01 00:45:00,77.77,leq,leq,27
2025-07-01 00:50:00,71.09,leq,leq,27
2025-07-01 00:55:00,71.82,leq,leq,27
2025-07-01 01:00:00,44.53,leq,leq,27
2025-07-01 01:05:00,53.43,leq,leq,27
2025-07-01 01:10:00,79.0,leq,leq,27
2025-07-01 01:15:00,54.46,leq,leq,27
2025-07-01 01:20:00,51.55,leq,leq,27
2025-07-01 01:25:00,73.26,leq,leq,27
2025-07-01 01:30:00,54.85,leq,leq,27
2025-07-01 01:35:00,76.25,leq,leq,27
2025-07-01 01:40:00,74.68,leq,leq,27
2025-07-01 01:45:00,54.2,leq,leq,27
2025-07-01 01:50:00,66.42,leq,leq,27
2025-07-01 01:55:00,54.95,leq,leq,27
2025-07-01 02:00:00,42.61,leq,leq,27
2025-07-01 02:05:00,77.9,leq,leq,27
2025-07-01 02:10:00,75.65,leq,leq,27
2025-07-01 02:15:00,71.04,leq,leq,27
2025-07-01 02:20:00,66.8,leq,leq,27
2025-07-01 02:25:00,56.73,leq,leq,27
2025-07-01 02:30:00,40.91,leq,leq,27
2025-07-01 02:35:00,48.69,leq,leq,27
2025-07-01 02:40:00,53.0,leq,leq,27
2025-07-01 02:45:00,46.9,leq,leq,27
2025-07-01 02:50:00,56.39,leq,leq,27
2025-07-01 02:55:00,47.54,leq,leq,27
2025-07-01 03:00:00,53.64,leq,leq,27
2025-07-01 03:05:00,40.76,leq,leq,27
2025-07-01 03:10:00,57.39,leq,leq,27
2025-07-01 03:15:00,47.25,leq,leq,27
2025-07-01 03:20:00,75.7,leq,leq,27
2025-07-01 03:25:00,40.82,leq,leq,27
2025-07-01 03:30:00,75.68,leq,leq,27
2025-07-01 03:35:00,64.77,leq,leq,27
2025-07-01 03:40:00,54.79,leq,leq,27
2025-07-01 03:45:00,79.32,leq,leq,27
2025-07-01 03:50:00,45.36,leq,leq,27
2025-07-01 03:55:00,71.55,leq,leq,27
2025-07-01 04:00:00,63.12,leq,leq,27
2025-07-01 04:05:00,79.58,leq,leq,27
2025-07-01 04:10:00,61.14,leq,leq,27
2025-07-01 04:15:00,72.75,leq,leq,27
2025-07-01 04:20:00,46.44,leq,leq,27
2025-07-01 04:25:00,50.18,leq,leq,27
2025-07-01 04:30:00,40.43,leq,leq,27
2025-07-01 04:35:00,62.85,leq,leq,27
2025-07-01 04:40:00,55.5,leq,leq,27
2025-07-01 04:45:00,71.0,leq,leq,27
2025-07-01 04:50:00,64.45,leq,leq,27
2025-07-01 04:55:00,59.26,leq,leq,27
2025-07-01 05:00:00,63.52,leq,leq,27
2025-07-01 05:05:00,60.66,leq,leq,27
2025-07-01 05:10:00,70.08,leq,leq,27
2025-07-01 05:15:00,66.07,leq,leq,27
2025-07-01 05:20:00,71.03,leq,leq,27
2025-07-01 05:25:00,53.05,leq,leq,27
2025-07-01 05:30:00,45.23,leq,leq,27
2025-07-01 05:35:00,70.87,leq,leq,27
2025-07-01 05:40:00,40.91,leq,leq,27
2025-07-01 05:45:00,52.45,leq,leq,27
2025-07-01 05:50:00,40.57,leq,leq,27
2025-07-01 05:55:00,40.88,leq,leq,27
2025-07-01 06:00:00,53.01,leq,leq,27
2025-07-01 06:05:00,77.4,leq,leq,27
2025-07-01 06:10:00,79.75,leq,leq,27
2025-07-01 06:15:00,75.06,leq,leq,27
2025-07-01 06:20:00,49.44,leq,leq,27
2025-07-01 06:25:00,76.92,leq,leq,27
2025-07-01 06:30:00,67.19,leq,leq,27
2025-07-01 06:35:00,58.91,leq,leq,27
2025-07-01 06:40:00,78.05,leq,leq,27
2025-07-01 06:45:00,57.48,leq,leq,27
2025-07-01 06:50:00,76.37,leq,leq,27
2025-07-01 06:55:00,58.31,leq,leq,27
2025-07-01 07:00:00,62.3,leq,leq,27
2025-07-01 07:05:00,70.21,leq,leq,27
2025-07-01 07:10:00,59.79,leq,leq,27
2025-07-01 07:15:00,67.27,leq,leq,27
2025-07-01 07:20:00,65.0,leq,leq,27
2025-07-01 07:25:00,54.17,leq,leq,27
2025-07-01 07:30:00,54.16,leq,leq,27
2025-07-01 07:35:00,48.16,leq,leq,27
2025-07-01 07:40:00,57.37,leq,leq,27
2025-07-01 07:45:00,51.35,leq,leq,27
2025-07-01 07:50:00,64.69,leq,leq,27
2025-07-01 07:55:00,55.88,leq,leq,27
2025-07-01 08:00:00,59.12,leq,leq,27
2025-07-01 08:05:00,46.35,leq,leq,27
2025-07-01 08:10:00,60.03,leq,leq,27
2025-07-01 08:15:00,66.11,leq,leq,27
2025-07-01 00:00:00,68.87,leq,leq,28
2025-07-01 00:05:00,53.23,leq,leq,28
2025-07-01 00:10:00,40.31,leq,leq,28
2025-07-01 00:15:00,78.12,leq,leq,28
2025-07-01 00:20:00,73.62,leq,leq,28
2025-07-01 00:25:00,45.13,leq,leq,28
2025-07-01 00:30:00,66.08,leq,leq,28
2025-07-01 00:35:00,45.56,leq,leq,28
2025-07-01 00:40:00,75.1,leq,leq,28
2025-07-01 00:45:00,46.03,leq,leq,28
2025-07-01 00:50:00,42.03,leq,leq,28
2025-07-01 00:55:00,70.02,leq,leq,28
2025-07-01 01:00:00,78.3,leq,leq,28
2025-07-01 01:05:00,78.81,leq,leq,28
2025-07-01 01:10:00,53.42,leq,leq,28
2025-07-01 01:15:00,54.22,leq,leq,28
2025-07-01 01:20:00,67.22,leq,leq,28
2025-07-01 01:25:00,68.11,leq,leq,28
2025-07-01 01:30:00,45.85,leq,leq,28
2025-07-01 01:35:00,54.03,leq,leq,28
2025-07-01 01:40:00,66.7,leq,leq,28
2025-07-01 01:45:00,75.16,leq,leq,28
2025-07-01 01:50:00,56.94,leq,leq,28
2025-07-01 01:55:00,40.06,leq,leq,28
2025-07-01 02:00:00,60.14,leq,leq,28
2025-07-01 02:05:00,51.96,leq,leq,28
2025-07-01 02:10:00,66.51,leq,leq,28
2025-07-01 02:15:00,77.29,leq,leq,28
2025-07-01 02:20:00,40.87,leq,leq,28
2025-07-01 02:25:00,70.56,leq,leq,28
2025-07-01 02:30:00,48.11,leq,leq,28
2025-07-01 02:35:00,53.32,leq,leq,28
2025-07-01 02:40:00,76.36,leq,leq,28
2025-07-01 02:45:00,62.91,leq,leq,28
2025-07-01 02:50:00,42.99,leq,leq,28
2025-07-01 02:55:00,56.15,leq,leq,28
2025-07-01 03:00:00,53.03,leq,leq,28
2025-07-01 03:05:00,65.34,leq,leq,28
2025-07-01 03:10:00,57.83,leq,leq,28
2025-07-01 03:15:00,56.15,leq,leq,28
2025-07-01 03:20:00,48.48,leq,leq,28
2025-07-01 03:25:00,55.29,leq,leq,28
2025-07-01 03:30:00,72.72,leq,leq,28
2025-07-01 03:35:00,65.2,leq,leq,28
2025-07-01 03:40:00,73.72,leq,leq,28
2025-07-01 03:45:00,58.12,leq,leq,28
2025-07-01 03:50:00,56.18,leq,leq,28
2025-07-01 03:55:00,79.69,leq,leq,28
2025-07-01 04:00:00,48.07,leq,leq,28
2025-07-01 04:05:00,74.17,leq,leq,28
2025-07-01 04:10:00,50.78,leq,leq,28
2025-07-01 04:15:00,76.57,leq,leq,28
2025-07-01 04:20:00,50.48,leq,leq,28
2025-07-01 04:25:00,74.12,leq,leq,28
2025-07-01 04:30:00,72.73,leq,leq,28
2025-07-01 04:35:00,43.03,leq,leq,28
2025-07-01 04:40:00,41.21,leq,leq,28
2025-07-01 04:45:00,65.33,leq,leq,28
2025-07-01 04:50:00,68.48,leq,leq,28
2025-07-01 04:55:00,49.33,leq,leq,28
2025-07-01 05:00:00,48.79,leq,leq,28
2025-07-01 05:05:00,54.95,leq,leq,28
2025-07-01 05:10:00,54.58,leq,leq,28
2025-07-01 05:15:00,54.97,leq,leq,28
2025-07-01 05:20:00,47.54,leq,leq,28
2025-07-01 05:25:00,77.45,leq,leq,28
2025-07-01 05:30:00,71.09,leq,leq,28
2025-07-01 05:35:00,46.14,leq,leq,28
2025-07-01 05:40:00,51.18,leq,leq,28
2025-07-01 05:45:00,47.81,leq,leq,28
2025-07-01 05:50:00,62.51,leq,leq,28
2025-07-01 05:55:00,46.18,leq,leq,28
2025-07-01 06:00:00,76.77,leq,leq,28
2025-07-01 06:05:00,40.71,leq,leq,28
2025-07-01 06:10:00,59.87,leq,leq,28
2025-07-01 06:15:00,40.92,leq,leq,28
2025-07-01 06:20:00,55.56,leq,leq,28
2025-07-01 06:25:00,79.2,leq,leq,28
2025-07-01 06:30:00,77.79,leq,leq,28
2025-07-01 06:35:00,59.42,leq,leq,28
2025-07-01 06:40:00,41.09,leq,leq,28
2025-07-01 06:45:00,56.36,leq,leq,28
2025-07-01 06:50:00,55.75,leq,leq,28
2025-07-01 06:55:00,61.32,leq,leq,28
2025-07-01 07:00:00,59.88,leq,leq,28
2025-07-01 07:05:00,77.73,leq,leq,28
2025-07-01 07:10:00,79.93,leq,leq,28
2025-07-01 07:15:00,59.63,leq,leq,28
2025-07-01 07:20:00,69.14,leq,leq,28
2025-07-01 07:25:00,71.91,leq,leq,28
2025-07-01 07:30:00,56.65,leq,leq,28
2025-07-01 07:35:00,67.32,leq,leq,28
2025-07-01 07:40:00,78.38,leq,leq,28
2025-07-01 07:45:00,43.25,leq,leq,28
